code,class,session,id
"df.stat.matched <- ddply(df.matched, c(""set""), summarise, origin = as.factor(""matched""),      N = length(set), mean_freq_bin = mean(freq_bin), mean_gene_count = mean(gene_count),      mean_dist_nearest_gene_snpsnap = mean(dist_nearest_gene_snpsnap),      mean_friends_ld05 = mean(friends_ld05), min_friends_ld05 = min(friends_ld05),      max_friends_ld05 = max(friends_ld05), median_gene_count = median(gene_count))",data cleaning,510335135739297e8,430
sig$varI <- a$aa + a$ad + a$da + a$dd,data cleaning,324950942071155e8,434
proc.time() - ptm,data cleaning,510335135739297e8,430
"sig$varG <- with(sig, varA + varD + varI)",data cleaning,324950942071155e8,434
sig$varA <- sig$varA/sig$varG,data cleaning,324950942071155e8,434
"df.stat <- rbind(df.stat.input, df.stat.matched)",data cleaning,510335135739297e8,430
sig$varD <- sig$varD/sig$varG,data cleaning,324950942071155e8,434
sig$varI <- sig$varI/sig$varG,evaluation,324950942071155e8,434
"csv.filename <- paste(analysis_name, ""_stat.csv"", sep = """")",setup,510335135739297e8,430
"prop <- subset(sig, select = c(varA, varI, varD))",data cleaning,324950942071155e8,434
"write.csv(df.stat, file = csv.filename, row.names = FALSE)",export,510335135739297e8,430
"prop <- prop[order(prop$varA, decreasing = T), ]",data cleaning,324950942071155e8,434
"df.compare <- ddply(df.stat, .(origin), summarise, mean_freq_bin = mean(mean_freq_bin),      mean_gene_count = mean(mean_gene_count), mean_dist_nearest_gene_snpsnap = mean(mean_dist_nearest_gene_snpsnap),      mean_friends_ld05 = mean(mean_friends_ld05))",data cleaning,510335135739297e8,430
prop$index <- 1:nrow(prop),modeling,324950942071155e8,434
"prop <- melt(prop, id = c(""index""))",data cleaning,324950942071155e8,434
"prop <- prop[nrow(prop):1, ]",modeling,324950942071155e8,434
"prop$variable <- factor(prop$variable, levels = c(""varI"", ""varD"",      ""varA""))",evaluation,324950942071155e8,434
"df.ratio <- df.compare[1, -1]/df.compare[2, -1] * 100",data cleaning,510335135739297e8,430
"df.compare <- rbind.fill(df.compare, df.ratio)",data cleaning,510335135739297e8,430
"levels(prop$variable) <- c(""Interaction"", ""Dominance"", ""Additive"")",evaluation,324950942071155e8,434
"csv.filename <- paste(analysis_name, ""_compare.csv"", sep = """")",setup,510335135739297e8,430
"p2 <- ggplot(prop, aes(y = value, x = index)) + geom_bar(stat = ""identity"",      aes(fill = variable, colour = variable), position = position_stack(width = 0)) +      scale_fill_brewer(""Variance component"") + scale_colour_brewer(""Variance component"") +      ylab(""Proportion of genetic variance"") + xlab("""") + coord_flip() +      theme(legend.justification = c(1, 0), legend.position = c(1,          0)) + theme(axis.text.y = element_text(size = 0), axis.ticks.y = element_line(size = 0))",visualization,324950942071155e8,434
"write.csv(df.compare, file = csv.filename, row.names = FALSE)",export,510335135739297e8,430
"ggsave(""~/repo/eQTL-2D/analysis/images/proportion_genetic.pdf"",      width = 10, height = 10)",export,324950942071155e8,434
"work_dir = ""/home/max/Desktop/Identification of the class of English text among several classes/analysis/scripts""",setup,510335135739297e8,430
"pdf(file = ""~/repo/eQTL-2D/analysis/images/variance_components.pdf"",      width = 10, height = 10)",export,324950942071155e8,434
"install.packages(""textreadr"")",setup,510335135739297e8,430
library(textreadr),import,510335135739297e8,430
"multiplot(p1, p2, cols = 2)",visualization,324950942071155e8,434
setwd(work_dir),setup,510335135739297e8,430
getwd(),setup,510335135739297e8,430
dev.off(),evaluation,324950942071155e8,434
"business <- read_dir(""../../dataset/business"", pattern = "".txt"")",import,510335135739297e8,430
"entertainment <- read_dir(path = ""../../dataset/entertainment"")",import,510335135739297e8,430
"politics <- read_dir(""../../dataset/politics"")",import,510335135739297e8,430
"sport <- read_dir(""../../dataset/sport"")",import,510335135739297e8,430
"tech <- read_dir(""../../dataset/tech"")",import,510335135739297e8,430
"read.dir <- function(dir, pattern) {     file.names <- dir(dir, pattern = pattern)     file.names = as.data.frame(x = file.names)     file.names$content = NA     colnames(file.names) = c(""filename"", ""content"")     for (i in 1:length(file.names[, 1])) {         path <- paste0(dir, ""/"", file.names[i, 1])         line <- readLines(path)         file.names[i, 2] <- paste(line, sep = """", collapse = """")     }     return(file.names) }",import,510335135739297e8,430
"business <- read.dir(""../../dataset/business"", "".txt"")",import,510335135739297e8,430
"entertainment <- read.dir(""../../dataset/entertainment"", "".txt"")",import,510335135739297e8,430
"politics <- read.dir(""../../dataset/politics"", "".txt"")",import,510335135739297e8,430
"sport <- read.dir(""../../dataset/sport"", "".txt"")",import,510335135739297e8,430
"tech <- read.dir(""../../dataset/tech"", "".txt"")",import,510335135739297e8,430
"write.csv(x = business, file = ""../../analysis/data/business.csv"")",export,510335135739297e8,430
"ciOverlap <- function(ci, sig, win) {     ci$index <- 1:nrow(ci)     sig$int1 <- NA     sig$int2 <- NA     for (i in 1:nrow(sig)) {         cat(i, ""of"", nrow(sig), ""\n"")         chr1 <- sig$chr1[i]         chr2 <- sig$chr2[i]         pos1 <- sig$position1[i]         pos2 <- sig$position2[i]         sa <- subset(ci, loci1_chromosome == chr1 & loci2_chromosome ==              chr2)         sb <- subset(ci, loci1_chromosome == chr2 & loci2_chromosome ==              chr1)         sa$diff1 <- with(sa, abs(loci1_position - pos1))         sa$diff2 <- with(sa, abs(loci2_position - pos2))         sb$diff1 <- with(sb, abs(loci1_position - pos2))         sb$diff2 <- with(sb, abs(loci2_position - pos1))         sa <- subset(sa, diff1 < win & diff2 < win)         sb <- subset(sb, diff1 < win & diff2 < win)         if (nrow(sa) > 0) {             sig$int1[i] <- list(sa)             print(""Found!"")         }         if (nrow(sb) > 0) {             sig$int2[i] <- list(sb)             print(""Found!"")         }     }     print(sum(!is.na(sig$int1) | !is.na(sig$int2)))     return(sig) }",evaluation,324950942071155e8,434
"write.csv(x = entertainment, file = ""../../analysis/data/entertainment.csv"")",export,510335135739297e8,430
"write.csv(x = politics, file = ""../../analysis/data/politics.csv"")",export,510335135739297e8,430
"write.csv(x = sport, file = ""../../analysis/data/sport.csv"")",export,510335135739297e8,430
"write.csv(x = tech, file = ""../../analysis/data/tech.csv"")",export,510335135739297e8,430
"load(""~/repo/eQTL-2D/analysis/interaction_list_meta_analysis.RData"")",import,324950942071155e8,434
"business$class <- c(""business"")",exploratory,510335135739297e8,430
"ci <- read.csv(""~/repo/eQTL-2D/data/supFile3_K562_interactingLoci_clusters.csv"",      header = T)",import,324950942071155e8,434
"entertainment$class <- c(""entertainment"")",data cleaning,510335135739297e8,430
dim(ci),evaluation,324950942071155e8,434
"politics$class <- c(""politics"")",setup,510335135739297e8,430
"sport$class <- c(""sport"")",setup,510335135739297e8,430
"tech$class <- c(""tech"")",setup,510335135739297e8,430
head(ci),evaluation,324950942071155e8,434
table(ci$cluster),exploratory,324950942071155e8,434
"sig2 <- subset(meta, filter != 3)",exploratory,324950942071155e8,434
"bbc.data.matrix <- rbind(business, entertainment, politics, sport,      tech)",data cleaning,510335135739297e8,430
"counts <- rep(0, 4)",evaluation,324950942071155e8,434
"write.csv(x = bbc.data.matrix, file = ""../../analysis/data/bbc.csv"")",export,510335135739297e8,430
"save(bbc.data.matrix, file = ""../../analysis/data/bbc_DataMatrix.RData"")",export,510335135739297e8,430
"a1 <- ciOverlap(ci, sig2, 10000)",evaluation,324950942071155e8,434
library(dplyr),import,510335135739297e8,430
counts[1] <- sum((!is.na(a1$int1) | !is.na(a1$int2))),modeling,324950942071155e8,434
"a2 <- ciOverlap(ci, sig2, 250000)",modeling,324950942071155e8,434
library(tidyr),import,510335135739297e8,430
library(ggplot2),import,510335135739297e8,430
library(scatterplot3d),import,510335135739297e8,430
library(lme4),import,510335135739297e8,430
library(psych),import,510335135739297e8,430
library(stats),import,510335135739297e8,430
counts[2] <- sum((!is.na(a2$int1) | !is.na(a2$int2))),modeling,324950942071155e8,434
library(scales),import,510335135739297e8,430
library(smacof),import,510335135739297e8,430
rm(list = ls()),import,510335135739297e8,430
dev.off(),setup,510335135739297e8,430
"a3 <- ciOverlap(ci, sig2, 1e+06)",evaluation,324950942071155e8,434
counts[3] <- sum((!is.na(a3$int1) | !is.na(a3$int2))),evaluation,324950942071155e8,434
"a4 <- ciOverlap(ci, sig2, 5e+06)",evaluation,324950942071155e8,434
counts[4] <- sum((!is.na(a4$int1) | !is.na(a4$int2))),evaluation,324950942071155e8,434
"chrint <- subset(a4, !is.na(int1), select = c(Probe, PCHR, PBP,      SNP, SCHR, SBP, BSGS, LBC, int1, int2))",evaluation,324950942071155e8,434
"d = read.csv(""/Users/kweisman/Documents/Research (Stanford)/Projects/GGW-kid/ggw-kid/data/adults/run-01_2015-05-09_charmeans.csv"")[-1]",import,510335135739297e8,430
glimpse(d),exploratory,510335135739297e8,430
"dd = read.csv(""/Users/kweisman/Documents/Research (Stanford)/Projects/GGW-kid/ggw-kid/data/adults/run-01_2015-05-09_data_anonymized.csv"")[-1]",import,510335135739297e8,430
glimpse(dd),exploratory,510335135739297e8,430
"d_white = d %>% filter(ethnicity == ""white"")",data cleaning,510335135739297e8,430
"dd_white = dd %>% filter(ethnicity == ""white"")",data cleaning,510335135739297e8,430
"d_nonwhite = d %>% filter(ethnicity != ""white"" & ethnicity !=      ""NA"" & ethnicity != ""other_prefNo"")",data cleaning,510335135739297e8,430
"dd_nonwhite = dd %>% filter(ethnicity != ""white"" & ethnicity !=      ""NA"" & ethnicity != ""other_prefNo"")",data cleaning,510335135739297e8,430
"charmeans = dd %>% filter(phase == ""test"") %>% select(subid,      predicate, leftCharacter, rightCharacter, response, responseNum) %>%      mutate(grownup = ifelse(leftCharacter == ""grownup"", responseNum,          ifelse(rightCharacter == ""grownup"", -1 * responseNum,              NA)), kid = ifelse(leftCharacter == ""kid"", responseNum,          ifelse(rightCharacter == ""kid"", -1 * responseNum, NA)),          baby = ifelse(leftCharacter == ""baby"", responseNum, ifelse(rightCharacter ==              ""baby"", -1 * responseNum, NA)), dog = ifelse(leftCharacter ==              ""dog"", responseNum, ifelse(rightCharacter == ""dog"",              -1 * responseNum, NA)), bear = ifelse(leftCharacter ==              ""bear"", responseNum, ifelse(rightCharacter == ""bear"",              -1 * responseNum, NA)), bug = ifelse(leftCharacter ==              ""bug"", responseNum, ifelse(rightCharacter == ""bug"",              -1 * responseNum, NA)), robot = ifelse(leftCharacter ==              ""robot"", responseNum, ifelse(rightCharacter == ""robot"",              -1 * responseNum, NA)), computer = ifelse(leftCharacter ==              ""computer"", responseNum, ifelse(rightCharacter ==              ""computer"", -1 * responseNum, NA)), car = ifelse(leftCharacter ==              ""car"", responseNum, ifelse(rightCharacter == ""car"",              -1 * responseNum, NA)), stapler = ifelse(leftCharacter ==              ""stapler"", responseNum, ifelse(rightCharacter ==              ""stapler"", -1 * responseNum, NA))) %>% select(predicate,      subid, grownup, kid, baby, dog, bear, bug, robot, computer,      car, stapler) %>% gather(character, response, -predicate,      -subid) %>% group_by(predicate, character) %>% summarise(mean = mean(response,      na.rm = T))",data cleaning,510335135739297e8,430
glimpse(charmeans),exploratory,510335135739297e8,430
"charmeans_table = charmeans %>% spread(predicate, mean)",data cleaning,510335135739297e8,430
charnames = as.character(charmeans_table$character),setup,510335135739297e8,430
d1 = charmeans_table[-1],data cleaning,510335135739297e8,430
rownames(d1) = charnames,data cleaning,510335135739297e8,430
print(d1),visualization,510335135739297e8,430
demo = dd %>% distinct(subid),data cleaning,510335135739297e8,430
"seedling_mortality_data <- read.table(""./analysis/seedling_mortality_analysis/data/seedling_mortality_data.txt"",      header = TRUE)",import,936174685368314e8,233
"preds <- with(seedling_mortality_data, expand.grid(dia = mean(dia,      na.rm = T), ztopo = 0, f.time = ""3"", sp = levels(seedling_mortality_data$sp),      flood = levels(seedling_mortality_data$flood)))",data cleaning,936174685368314e8,233
siteSize = 2048,not sure,499398978194222e8,435
demo %>% summarise(n = length(subid)),exploratory,510335135739297e8,430
library(tidyverse),setup,936174685368314e8,233
dd %>% group_by(sequence) %>% distinct(subid) %>% summarise(n = length(subid)),exploratory,510335135739297e8,430
library(fst),setup,936174685368314e8,233
demo %>% count(gender),exploratory,510335135739297e8,430
demo %>% count(ethnicity),exploratory,510335135739297e8,430
"ed_in <- read_fst(""analysis/data/derived-data/ed-ensemble-out.fst"") %>%      as_tibble()",import,936174685368314e8,233
"params <- read_fst(""analysis/data/derived-data/ed-params.fst"") %>%      as_tibble()",import,936174685368314e8,233
"treatment = ""Copper""",setup,499398978194222e8,435
"demo %>% summarise(mean_age = mean(age, na.rm = T), sd_age = sd(age,      na.rm = T))",exploratory,510335135739297e8,430
qplot(demo$age),visualization,510335135739297e8,430
"strand = ""both""",setup,499398978194222e8,435
"params_sub <- params %>% semi_join(params %>% group_by(pft, variable) %>%      filter(sd(value) > 0) %>% ungroup() %>% distinct(variable)) %>%      rename(parameter = variable, parameter_value = value)",data cleaning,936174685368314e8,233
"params_wide <- spread(params_sub, variable, value)",data cleaning,936174685368314e8,233
"ed_summary <- ed_in %>% filter(lubridate::month(time) >= 6, lubridate::month(time) <=      8) %>% group_by(run_id, variable, yyear = lubridate::year(time)) %>%      summarize(value_mean = mean(value, na.rm = TRUE)) %>% ungroup(ed_summary)",data cleaning,936174685368314e8,233
"alt.name = paste0(treatment, ""."", siteSize, ""."", strand, "".alt"")",data cleaning,499398978194222e8,435
"null.name = paste0(treatment, ""."", siteSize, ""."", strand, "".null"")",data cleaning,499398978194222e8,435
"all.name = paste0(treatment, ""."", siteSize, ""."", strand)",data cleaning,499398978194222e8,435
"levels(demo$education) = c(""hs_some"", ""hs_diploma"", ""college_some"",      ""college_assocDegree"", ""college_bachDegree"", ""grad_some"",      ""grad_degree"", ""other_prefNo"")",data cleaning,510335135739297e8,430
demo %>% count(education),exploratory,510335135739297e8,430
demo %>% count(englishNative),exploratory,510335135739297e8,430
demo %>% count(religionChild),exploratory,510335135739297e8,430
"demo = demo %>% filter(religionChild != ""prefNo"" & religionChild !=      ""NA"") %>% mutate(religCat = ifelse(grepl(""christ"", religionChild) ==      T | religionChild == ""judaism"", ""judeo-christian"", ifelse(religionChild ==      ""none"", ""non-religious"", ""other religious"")))",data cleaning,510335135739297e8,430
demo %>% count(religCat),exploratory,510335135739297e8,430
demo %>% count(religionNow),exploratory,510335135739297e8,430
View(demo %>% mutate(job = factor(tolower(as.character(job)))) %>%      count(job)),exploratory,510335135739297e8,430
"pca_A2 = principal(d1, nfactors = 2, rotate = ""none"")",modeling,510335135739297e8,430
pca_A2,modeling,510335135739297e8,430
pca_A2$values,exploratory,510335135739297e8,430
"pca_A2_pc1 = pca_A2$loadings[, 1]",exploratory,510335135739297e8,430
sort(pca_A2_pc1),exploratory,510335135739297e8,430
"pca_A2_pc2 = pca_A2$loadings[, 2]",exploratory,510335135739297e8,430
sort(pca_A2_pc2),exploratory,510335135739297e8,430
"ggplot(data.frame(pca_A2$loadings[1:3, ]), aes(x = PC1, y = PC2,      label = names(d1))) + geom_text() + theme_bw() + labs(title = ""Factor loadings\n"",      x = ""\nPrincipal Component 2"", y = ""Principal Component 1\n"")",visualization,510335135739297e8,430
"ggplot(data.frame(pca_A2$scores), aes(x = PC1, y = PC2, label = rownames(d1))) +      geom_text() + theme_bw() + labs(title = ""Raw character factor scores\n"",      x = ""\nPrincipal Component 2"", y = ""Principal Component 1\n"")",visualization,510335135739297e8,430
"ggplot(data.frame(pca_A2$scores), aes(x = rescale(PC1, to = c(0,      1)), y = rescale(PC2, to = c(0, 1)), label = rownames(d1))) +      geom_point() + geom_text(angle = 0, vjust = -1, size = 6) +      xlim(-0.01, 1.01) + ylim(-0.01, 1.01) + theme_bw() + theme(text = element_text(size = 20)) +      labs(title = ""Adjusted character factor scores\n"", x = ""\nPrincipal Component 1, rescaled"",          y = ""Principal Component 2, rescaled\n"")",visualization,510335135739297e8,430
"pca_A2_rot = principal(d1, nfactors = 2, rotate = ""varimax"")",visualization,510335135739297e8,430
pca_A2_rot,modeling,510335135739297e8,430
pca_A2_rot$values,exploratory,510335135739297e8,430
"pca_A2_rot_pc1 = pca_A2_rot$loadings[, 1]",exploratory,510335135739297e8,430
sort(pca_A2_rot_pc1),exploratory,510335135739297e8,430
"pca_A2_rot_pc2 = pca_A2_rot$loadings[, 2]",exploratory,510335135739297e8,430
